track_id,class_id,first_frame,last_frame,observations,mean_speed,max_speed,mean_acceleration,max_acceleration,total_displacement,mean_direction,min_x,max_x,min_y,max_y,track_duration_seconds,path_length,motion_consistency
365,5,425,428,4,0.08068624228647886,0.12638174314354342,0.21207820882662157,1.270160321923965,0.010758165638197183,178.49141024563036,0.634867,0.640322,0.509294,0.518446,0.1,0.010758165638197183,40.0
372,2,442,442,1,0.0,0.0,0.0,0.0,0.0,0.0,0.370263,0.370263,0.540844,0.540844,0.0,0.0,0.0
375,7,459,459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.312796,0.312796,0.614061,0.614061,0.0,0.0,0.0
376,2,467,580,112,0.16546628828723173,0.7933711341484523,0.1452694795087157,3.9906532506466372,0.6205887741809754,125.543640073354,0.108303,0.447684,0.428603,0.930071,3.7666666666666666,0.6205887741809754,29.734513274336283
379,2,470,471,2,0.012733100565062466,0.025466201130124932,0.0,0.0,0.0008488733710041643,137.7377639798566,0.55003,0.550111,0.414932,0.415777,0.03333333333333333,0.0008488733710041643,60.0
382,7,472,476,5,0.029515794781678907,0.053075630000970354,-0.1015044910002945,0.1573528877931624,0.004919299130279817,137.17282690228785,0.591204,0.59389,0.441265,0.443342,0.13333333333333333,0.004919299130279817,37.5
385,7,476,505,11,0.276840021285669,0.41873270531450046,0.1409613775092663,3.1616343891219625,0.2557343747439134,210.27557085479847,0.749737,0.921826,0.704625,0.887212,0.9666666666666667,0.2557343747439134,11.379310344827585
386,2,477,479,3,0.4469909811727784,0.7434861281826307,1.4599931284692602,4.379979385407781,0.04469909811727785,156.89032266635422,0.676518,0.701056,0.911779,0.948544,0.06666666666666667,0.04469909811727785,45.0
387,2,481,541,55,0.21412301915663812,0.8387454837434275,-0.4651037289592162,4.65509430579244,0.4192420425358514,251.24670548719288,0.549737,0.664602,0.459666,0.852697,2.0,0.4192420425358514,27.5
396,2,514,514,1,0.0,0.0,0.0,0.0,0.0,0.0,0.571176,0.571176,0.530398,0.530398,0.0,0.0,0.0
401,2,517,601,81,0.07478217050313633,0.20990616046224064,0.04549795970956906,1.9407839621759435,0.20817923671544555,117.34576108961134,0.403096,0.481496,0.414345,0.601224,2.8,0.20817923671544555,28.92857142857143
403,2,520,520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.738601,0.738601,0.961473,0.961473,0.0,0.0,0.0
404,2,522,526,5,0.46154337174451554,0.8837079310496192,2.0290913441456184,14.988248280360706,0.07692389529075258,183.74942534460658,0.670629,0.717919,0.860512,0.91927,0.13333333333333333,0.07692389529075258,37.5
405,7,522,522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.718416,0.718416,0.9233,0.9233,0.0,0.0,0.0
410,2,528,549,21,0.34827423005453334,0.7246322568724062,-0.6197467772149386,2.806956422370306,0.25066885068757155,238.65426477217756,0.571606,0.655636,0.576294,0.812103,0.7,0.25066885068757155,30.000000000000004
411,2,528,548,9,0.10312548430337874,0.16039404014021255,-0.18624442742853947,0.3734397722638588,0.0845215023186543,111.32833588086793,0.353199,0.39699,0.510554,0.581023,0.6666666666666666,0.0845215023186543,13.5
416,2,537,537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60538,0.60538,0.674254,0.674254,0.0,0.0,0.0
418,2,541,578,37,0.05062475791583001,0.11452514832996287,-0.01555477667847579,2.2628969777395773,0.06533609949603102,128.15816436701922,0.393727,0.435661,0.442051,0.486458,1.2333333333333334,0.06533609949603102,30.0
430,5,556,567,6,0.04259434067210138,0.06198569678661719,-0.09817064279650933,0.07973274328882564,0.020916007491743716,199.87970205375987,0.605778,0.614671,0.46851,0.487357,0.36666666666666664,0.020916007491743716,16.363636363636363
440,2,573,601,29,0.09903421668270013,0.1554270931980656,0.06477042718916053,1.8672260265525624,0.09573307612661013,125.43637226380773,0.339647,0.399733,0.482754,0.556462,0.9333333333333333,0.09573307612661013,31.07142857142857
450,2,586,601,12,0.046322656830796394,0.10728143035959269,0.036353662021550194,3.062345441237521,0.027783994114019873,122.26733217509127,0.4733,0.478875,0.419479,0.441512,0.5,0.027783994114019873,24.0
